index,t,AveExpr,lods,logFC,CI.L,CI.R,adj.P.Val,P.Value,GENE,EFFECTSIZE,P,SNP
GSTA1,-6.135059937861032,-2.840554760963644,9.954114733625385,-3.636766942074858,-4.8081371520517475,-2.465396732097968,4.837256985644988e-08,7.3453905277106045e-09,GSTA1,-3.636766942074858,7.3453905277106045e-09,0
BMP4,6.134873981115379,2.8335450531238977,9.590957696097076,2.0753961289333187,1.406909275952815,2.7438829819138224,4.839897776812642e-08,7.352248078914068e-09,BMP4,2.0753961289333187,7.352248078914068e-09,0
MED29,6.133340944112398,6.499546632177724,9.167583928642584,0.5000671889157431,0.3389548631451626,0.6611795146863235,4.8753832857293104e-08,7.4090221962927634e-09,MED29,0.5000671889157431,7.4090221962927634e-09,0
WWTR1,-6.132151553374794,4.453416452705494,9.326059653311287,-1.0911861502108398,-1.4428141738474265,-0.739558126574253,4.9026650777020626e-08,7.453366218027963e-09,WWTR1,-1.0911861502108398,7.453366218027963e-09,0
VPS37B,-6.131487541661704,5.209729899776083,9.234675651545869,-0.7492261731075125,-0.9906858440846802,-0.5077665021303448,4.9171208620929954e-08,7.478235823092542e-09,VPS37B,-0.7492261731075125,7.478235823092542e-09,0
TRAM1L1,6.130212086151582,2.542842235670426,9.61841746378646,1.228414855801681,0.8324404879074756,1.6243892236958863,4.9467678467181776e-08,7.526235013010065e-09,TRAM1L1,1.228414855801681,7.526235013010065e-09,0
ALG10B,6.129152958615324,3.970210632024837,9.383020577771912,0.8143299267677584,0.551788736371079,1.0768711171644378,4.9711941120489226e-08,7.566322979273144e-09,ALG10B,0.8143299267677584,7.566322979273144e-09,0
MRPL4,-6.128553935175183,5.311865958704064,9.202787442953486,-0.6599941113430106,-0.872798001310465,-0.4471902213755561,4.9842249589025666e-08,7.589088776631077e-09,MRPL4,-0.6599941113430106,7.589088776631077e-09,0
SLC2A1,-6.124147580560851,6.768596531221015,9.114221074358873,-1.1419609612664914,-1.5104318008672855,-0.7734901216656973,5.093606159914399e-08,7.758631727962804e-09,SLC2A1,-1.1419609612664914,7.758631727962804e-09,0
ALG1,6.123179750753626,5.267215468020025,9.200130330639656,0.6241586423648258,0.4227326583682046,0.8255846263614469,5.1164028934395545e-08,7.796366119908482e-09,ALG1,0.6241586423648258,7.796366119908482e-09,0
LILRA2,6.122596205928736,0.8301238477826622,9.76412361658559,1.3407868773803484,0.908052251777422,1.7735215029832747,5.1294104118365704e-08,7.819204787355741e-09,LILRA2,1.3407868773803484,7.819204787355741e-09,0
MPHOSPH8,6.122395607386283,5.408986236466588,9.184367521460695,0.6429252933455487,0.43541643681567677,0.8504341498754207,5.1325896903448563e-08,7.827070940385873e-09,MPHOSPH8,0.6429252933455487,7.827070940385873e-09,0
ST3GAL4,-6.120113444174427,5.0123885265089525,9.190767536658115,-1.074584778729216,-1.4215442333143058,-0.7276253241441262,5.188511373370797e-08,7.917111310056387e-09,ST3GAL4,-1.074584778729216,7.917111310056387e-09,0
SSC5D,6.120079572396777,4.2447117539442525,9.332537771450674,1.776180286105813,1.20268811849317,2.3496724537184557,5.188511373370797e-08,7.918455317128816e-09,SSC5D,1.776180286105813,7.918455317128816e-09,0
RUFY2,6.1199830291059145,4.072467580828524,9.323418760793206,0.6858711244325288,0.4644139188030106,0.9073283300620472,5.189021867429607e-08,7.922287313043378e-09,RUFY2,0.6858711244325288,7.922287313043378e-09,0
ELMOD3,6.119004711495884,4.22171284955318,9.305795933473803,0.6085544387338615,0.4120301825735373,0.8050786948941857,5.212514752543863e-08,7.961221567102353e-09,ELMOD3,0.6085544387338615,7.961221567102353e-09,0
RRM2,-6.115868436223605,5.462916329603058,9.130757215720756,-1.4558170403543365,-1.92619414921349,-0.9854399314951829,5.293029057510626e-08,8.087307443875445e-09,RRM2,-1.4558170403543365,8.087307443875445e-09,0
C3orf58,-6.115652338065233,4.1842022221485635,9.269206640590427,-1.1449991640976513,-1.5149635294250152,-0.7750347987702875,5.296205722583027e-08,8.096066967956926e-09,C3orf58,-1.1449991640976513,8.096066967956926e-09,0
ATG9A,-6.115594991930162,6.063232351081668,9.09262595671457,-0.49475482817797456,-0.6546181522105166,-0.3348915041454325,5.296205722583027e-08,8.098393053476077e-09,ATG9A,-0.49475482817797456,8.098393053476077e-09,0
TK2,6.114152313926135,5.145288298417354,9.170791535682296,0.6526519934164376,0.44171977046864036,0.8635842163642349,5.332565343819142e-08,8.157127666017396e-09,TK2,0.6526519934164376,8.157127666017396e-09,0
UBE2V2,-6.112476681933457,5.729862162177651,9.090509131412494,-0.8169050867449421,-1.0809950518909783,-0.5528151215989059,5.375437870019152e-08,8.225871565523219e-09,UBE2V2,-0.8169050867449421,8.225871565523219e-09,0
C4orf7,-6.1116374823946105,-0.5195183079419252,9.699398840150447,-5.274648850099721,-6.9800772117739,-3.5692204884255423,5.396001247219179e-08,8.260513764349181e-09,C4orf7,-5.274648850099721,8.260513764349181e-09,0
ZNF624,6.11155669625183,2.676893997070561,9.497220128457027,0.7259076693147986,0.49120012256017687,0.9606152160694202,5.396110769183967e-08,8.26385617002169e-09,ZNF624,0.7259076693147986,8.26385617002169e-09,0
FRMD8,-6.110834372109135,5.685416858765225,9.090209403514988,-0.6490573858367377,-0.8589417556950474,-0.43917301597842795,5.413583880783893e-08,8.293800332741811e-09,FRMD8,-0.6490573858367377,8.293800332741811e-09,0
ADM,-6.107123033941905,2.7141146850083406,9.425164361012511,-1.766617539258183,-2.338232231263823,-1.1950028472525434,5.512993640718979e-08,8.44934308058654e-09,ADM,-1.766617539258183,8.44934308058654e-09,0
FLJ90757,6.105084124308627,4.971727326508612,9.140677734330769,0.7994714058482799,0.5407044618538137,1.0582383498427461,5.5674041813986575e-08,8.536009470332942e-09,FLJ90757,0.7994714058482799,8.536009470332942e-09,0
GATA6,-6.104778205124462,2.3507198293079,9.48276375907231,-1.418125183377291,-1.8771563711189487,-0.9590939956356332,5.573795522934101e-08,8.549088032175796e-09,GATA6,-1.418125183377291,8.549088032175796e-09,0
DOLK,6.104324262956937,4.641355921872389,9.176566379622955,0.6128196255002152,0.41444204733462664,0.8111972036658037,5.5843298704676376e-08,8.568531095004765e-09,DOLK,0.6128196255002152,8.568531095004765e-09,0
ANKRD50,6.103042991837936,6.2225620933481,9.045244685953799,1.1298618598778525,0.7640342887161877,1.4956894310395172,5.618094506012674e-08,8.623644505611028e-09,ANKRD50,1.1298618598778525,8.623644505611028e-09,0
PPIH,-6.1022877540513285,4.406027462470754,9.179550781151939,-0.6786964561770041,-0.8984725310726775,-0.4589203812813308,5.6372039755891626e-08,8.656293684937174e-09,PPIH,-0.6786964561770041,8.656293684937174e-09,0
ZNF304,6.101298305249796,4.520603685562607,9.178906803830978,0.75616489795323,0.5112632157568796,1.0010665801495804,5.6630095608086943e-08,8.699251611032242e-09,ZNF304,0.75616489795323,8.699251611032242e-09,0
MAPKSP1,6.10110505697659,5.654962838102659,9.056346855363719,0.6057279591304621,0.4095425831194027,0.8019133351415214,5.6663170136551e-08,8.707666082053963e-09,MAPKSP1,0.6057279591304621,8.707666082053963e-09,0
DNAJC22,6.10014569752096,2.0962934893087035,9.514350894507047,2.2722674542649104,1.5362014593968472,3.008333449132974,5.691397797393424e-08,8.749557242212752e-09,DNAJC22,2.2722674542649104,8.749557242212752e-09,0
SIRPA,-6.099899580920271,5.69558607541926,9.041734282380663,-1.0841251391307054,-1.435324926163962,-0.7329253520974487,5.696229166508307e-08,8.760335965907346e-09,SIRPA,-1.0841251391307054,8.760335965907346e-09,0
NKX2-5,-6.093575004276391,-3.464779943765215,9.757836486565544,-3.883827622630564,-5.143290291666428,-2.6243649535946996,5.877022004897524e-08,9.041838290761325e-09,NKX2-5,-3.883827622630564,9.041838290761325e-09,0
C6orf124,-6.092734714297406,-0.5918819377486347,9.672941267806715,-1.4386152975682358,-1.905199380931807,-0.9720312142046644,5.89950608577354e-08,9.07990111218661e-09,C6orf124,-1.4386152975682358,9.07990111218661e-09,0
SLC35E2B,6.090654774018375,6.896269071466876,8.955069856540185,0.7997829812807069,0.5403019060335867,1.059264056527827,5.955915837798078e-08,9.17479462565812e-09,SLC35E2B,0.7997829812807069,9.17479462565812e-09,0
VWA2,6.090648457586264,3.1954764787521173,9.326876609081483,3.2400870638573878,2.1888742138593598,4.291299913855416,5.955915837798078e-08,9.175084279212839e-09,VWA2,3.2400870638573878,9.175084279212839e-09,0
GUCA1A,-6.090601598537259,-4.127132767704319,9.763590874248857,-2.0802745201095902,-2.7552033379337235,-1.4053457022854572,5.955915837798078e-08,9.177233381886902e-09,GUCA1A,-2.0802745201095902,9.177233381886902e-09,0
C6orf114,-6.089941319862659,-1.0409288428872772,9.69061814556033,-1.277498980056519,-1.692018482678535,-0.8629794774345033,5.973322159049862e-08,9.207568427787632e-09,C6orf114,-1.277498980056519,9.207568427787632e-09,0
CDK20,6.089538749439275,3.2325183961526713,9.306652440066907,0.6769672872692905,0.4572922043842255,0.8966423701543553,5.98306846152608e-08,9.226111924257136e-09,CDK20,0.6769672872692905,9.226111924257136e-09,0
FAM189B,-6.089166152172405,5.589509003632615,8.984425277273585,-0.7985235543980842,-1.0576593575893707,-0.5393877512067978,5.991933510598269e-08,9.243307445307208e-09,FAM189B,-0.7985235543980842,9.243307445307208e-09,0
RNF220,-6.088600007725423,5.904082291885317,8.967697907471052,-0.5701314180372528,-0.7551669123143331,-0.38509592376017243,6.006618945595523e-08,9.269495495850478e-09,RNF220,-0.5701314180372528,9.269495495850478e-09,0
MTA2,-6.088326789968793,6.775737129708062,8.93631994703013,-0.5222637569296644,-0.6917714634237695,-0.3527560504355594,6.012533115636619e-08,9.282159731382294e-09,MTA2,-0.5222637569296644,9.282159731382294e-09,0
C5orf46,-6.088249556698218,0.40134812511608436,9.570201715553722,-2.3641499022624743,-3.131476193016476,-1.596823611508473,6.012562641740766e-08,9.285742739642002e-09,C5orf46,-2.3641499022624743,9.285742739642002e-09,0
SSBP1,-6.08691008787849,6.005390026613266,8.952295237573649,-0.6250923743333878,-0.8280217075983249,-0.42216304106845065,6.050634163857784e-08,9.348099849556123e-09,SSBP1,-0.6250923743333878,9.348099849556123e-09,0
ZNF160,6.085381998015967,5.068418060737346,9.031680613801207,0.6869192897552985,0.4638625341276389,0.9099760453829581,6.094682992992904e-08,9.419740085069341e-09,ZNF160,0.6869192897552985,9.419740085069341e-09,0
HOXB2,6.083038839804948,4.257260489428519,9.17337769463904,2.326170195379607,1.5705241535709367,3.0818162371882774,6.164090572768482e-08,9.530640716147302e-09,HOXB2,2.326170195379607,9.530640716147302e-09,0
HSPC159,-6.082376522009474,4.425044795130059,9.073798857167322,-1.0586401520927833,-1.4025721440810035,-0.7147081601045631,6.182162298895734e-08,9.562219617460073e-09,HSPC159,-1.0586401520927833,9.562219617460073e-09,0
C17orf58,6.08145866201383,4.723942674989743,9.0548765313523,1.1191195897502553,0.7554841077541021,1.4827550717464084,6.208204332798798e-08,9.606152494711324e-09,C17orf58,1.1191195897502553,9.606152494711324e-09,0
MARCH10,6.08081508653019,-2.5507115787528325,9.701075760539114,2.4268845445263914,1.6382335902297596,3.215535498823023,6.225821513315546e-08,9.637075014139673e-09,MARCH10,2.4268845445263914,9.637075014139673e-09,0
PLSCR1,-6.080602763937241,5.471747599815516,8.963399525939623,-1.0671475594755684,-1.4139445796715857,-0.7203505392795512,6.2300579802554e-08,9.647298113803738e-09,PLSCR1,-1.0671475594755684,9.647298113803738e-09,0
DOCK1,6.080506358134788,6.372339948287361,8.922987413016042,0.8200101758016736,0.5535225736488772,1.0864977779544698,6.230690581465985e-08,9.651943461198998e-09,DOCK1,0.8200101758016736,9.651943461198998e-09,0
ACOT2,6.080289684768394,4.112672918234,9.14966663042138,0.8678955263794919,0.5858360514624804,1.1499550012965032,6.235067430715458e-08,9.662391958877753e-09,ACOT2,0.8678955263794919,9.662391958877753e-09,0
CCDC86,-6.077348734015093,4.943597642152956,8.99104040442028,-0.7774969333890347,-1.030299827235555,-0.5246940395425144,6.324893017550583e-08,9.805314526825783e-09,CCDC86,-0.7774969333890347,9.805314526825783e-09,0
MAP7D2,-6.076703108964955,-1.419644829350112,9.62056291292176,-2.847994673812864,-3.774117671047231,-1.9218716765784971,6.342903157601296e-08,9.836966949130444e-09,MAP7D2,-2.847994673812864,9.836966949130444e-09,0
FRMD6,6.076164408513478,6.245697570129228,8.912082530265222,1.1792301825481317,0.7957291087602151,1.5627312563360483,6.357570276463971e-08,9.863454032497201e-09,FRMD6,1.1792301825481317,9.863454032497201e-09,0
ALG3,-6.076030681584783,5.653159622686933,8.918991018567462,-0.7644957081508394,-1.0131251801635024,-0.5158662361381765,6.359403724904265e-08,9.870040022531888e-09,ALG3,-0.7644957081508394,9.870040022531888e-09,0
MIIP,-6.072427575368292,4.040560888387811,9.082161977682617,-0.8684437467297368,-1.1510468085723917,-0.5858406848870819,6.472337551021294e-08,1.0049125608722244e-08,MIIP,-0.8684437467297368,1.0049125608722244e-08,0
ZNF43,6.0719626316118385,5.049490453903864,8.9773099183462,1.0909239490809455,0.7358957086101355,1.4459521895517553,6.484912978359275e-08,1.0072465883902151e-08,ZNF43,1.0909239490809455,1.0072465883902151e-08,0
SNAPC2,6.070249173317874,4.720165990311602,9.003231245210088,0.7771220360707218,0.524145512720475,1.0300985594209686,6.535778113980753e-08,1.015894219955204e-08,SNAPC2,0.7771220360707218,1.015894219955204e-08,0
ISY1,-6.070244858175978,5.055536096667917,8.942586421345062,-0.43288696542899885,-0.5738047521885663,-0.2919691786694314,6.535778113980753e-08,1.0159160897297846e-08,ISY1,-0.43288696542899885,1.0159160897297846e-08,0
SECISBP2,6.069802629267392,5.757292205259827,8.899890628331278,0.6417320274154577,0.432813642703879,0.8506504121270363,6.547734588905648e-08,1.0181598234086974e-08,SECISBP2,0.6417320274154577,1.0181598234086974e-08,0
PSMG3,-6.069403016881755,4.864658843602441,8.958439407639984,-0.8524887578416624,-1.1300380975824917,-0.5749394181008332,6.558318919355179e-08,1.0201915174898566e-08,PSMG3,-0.8524887578416624,1.0201915174898566e-08,0
ZNF709,6.068445746816946,2.5670950855155503,9.302079352851226,0.7456874622810012,0.5028716964257203,0.9885032281362822,6.587218728929423e-08,1.0250746330539697e-08,ZNF709,0.7456874622810012,1.0250746330539697e-08,0
SLC26A11,6.067711780498577,4.414442523143306,9.024690954703065,0.8595478393159262,0.5796222353953191,1.1394734432365332,6.608879340454837e-08,1.0288341904361653e-08,SLC26A11,0.8595478393159262,1.0288341904361653e-08,0
KDM1A,-6.067441353875892,6.7091569140686165,8.834977305014988,-0.5537431844094236,-0.7340866125458676,-0.3733997562729796,6.615299130314705e-08,1.0302227921364373e-08,KDM1A,-0.5537431844094236,1.0302227921364373e-08,0
NTM,6.067233698944812,3.6126496117202183,9.161158846477102,1.3178813819706452,0.8886582557216187,1.7471045082196717,6.617995220889892e-08,1.0312903188615083e-08,NTM,1.3178813819706452,1.0312903188615083e-08,0
ENY2,-6.067208217871372,5.20750924497603,8.911867925262912,-0.7265646778462305,-0.9632018110943944,-0.48992754459806653,6.617995220889892e-08,1.0314213884883993e-08,ENY2,-0.7265646778462305,1.0314213884883993e-08,0
PLK1S1,6.0657765672436685,3.635025015781794,9.127771575044639,0.693784737682611,0.4677704746372563,0.9197990007279656,6.662899979118382e-08,1.0388118458941998e-08,PLK1S1,0.693784737682611,1.0388118458941998e-08,0
ZDHHC17,6.0652457129011985,4.881757296263898,8.952722879525867,0.6959933861997101,0.46923976705959625,0.9227470053398239,6.678041213151632e-08,1.0415654089583441e-08,ZDHHC17,0.6959933861997101,1.0415654089583441e-08,0
ZNF843,6.064726450608632,-1.1184333739218097,9.579468310267023,1.2607439969426242,0.849960293100994,1.6715277007842544,6.692830081369638e-08,1.0442657748892323e-08,ZNF843,1.2607439969426242,1.0442657748892323e-08,0
CAPSL,6.064011838037628,-1.809778159134103,9.598305272880348,3.4079475309332725,2.297417330424083,4.518477731442462,6.714188370424089e-08,1.0479932780334828e-08,CAPSL,3.4079475309332725,1.0479932780334828e-08,0
IL1RL2,-6.063226780089743,-0.8102081444795631,9.544071425588346,-1.992066514816447,-2.6412949565747956,-1.342838073058098,6.737980255596729e-08,1.0521032887188161e-08,IL1RL2,-1.992066514816447,1.0521032887188161e-08,0
USP31,-6.061907423509,4.878465464688597,8.922685738625928,-0.7193703428486238,-0.9538692073312558,-0.4848714783659917,6.779889976190337e-08,1.0590461779599545e-08,USP31,-0.7193703428486238,1.0590461779599545e-08,0
SH3BP2,-6.061409831563374,5.595846427389112,8.854241619209372,-0.7112905548824919,-0.9431746209196286,-0.47940648884535525,6.79416891531565e-08,1.0616763334163892e-08,SH3BP2,-0.7112905548824919,1.0616763334163892e-08,0
DYNC2LI1,6.059778592982077,4.437711722208053,8.979531711317279,0.6845488952985264,0.46132266170158953,0.9077751288954632,6.84705769518658e-08,1.0703437251344792e-08,DYNC2LI1,0.6845488952985264,1.0703437251344792e-08,0
ELMO2,6.058213284426336,6.115088780822221,8.819143912343979,0.6744062945438323,0.45443066441833607,0.8943819246693285,6.89808403802511e-08,1.0787260912555594e-08,ELMO2,0.6744062945438323,1.0787260912555594e-08,0
DUOX2,-6.058120832985931,-1.7100538089357034,9.562730830180959,-1.991233441663966,-2.640737337395298,-1.341729545932634,6.898667360852489e-08,1.0792231871804888e-08,DUOX2,-1.991233441663966,1.0792231871804888e-08,0
HECA,-6.056841395364585,5.747491935755514,8.825752033333533,-0.5842123356995046,-0.7748119580574957,-0.3936127133415135,6.94017951309131e-08,1.0861256401025406e-08,HECA,-0.5842123356995046,1.0861256401025406e-08,0
CEP152,-6.052302935225668,2.2297670772831926,9.253729950049228,-0.9418947654649781,-1.249418924845566,-0.6343706060843901,7.09620915820634e-08,1.1109614973222962e-08,CEP152,-0.9418947654649781,1.1109614973222962e-08,0
PCDH19,6.049743273326232,1.9236185103663501,9.298739828514835,2.3609095489628693,1.5897576761094574,3.132061421816281,7.184544558352599e-08,1.1252137209116089e-08,PCDH19,2.3609095489628693,1.1252137209116089e-08,0
PNPO,6.049571759288092,5.991329049699921,8.79244999415149,0.9457919345473975,0.6368559568547967,1.2547279122399984,7.187982805404592e-08,1.1261751021234587e-08,PNPO,0.9457919345473975,1.1261751021234587e-08,0
RASA1,6.049464233318615,5.784606867884238,8.807955232660229,0.9404783021876533,0.6332725230953187,1.2476840812799879,7.189132688456118e-08,1.1267782245129787e-08,RASA1,0.9404783021876533,1.1267782245129787e-08,0
MAP4K4,-6.049060754919724,6.888985097438627,8.743559007166322,-0.75851852874138,-1.0063039564199383,-0.5107331010628218,7.200887138961418e-08,1.1290441975249855e-08,MAP4K4,-0.75851852874138,1.1290441975249855e-08,0
PCDH1,6.046369774463964,6.462574768953175,8.748692129977826,0.9470242027755837,0.6375218968984655,1.256526508652702,7.295269260687491e-08,1.1442718037884834e-08,PCDH1,0.9470242027755837,1.1442718037884834e-08,0
HOXC6,6.042569314222221,3.3916011915277453,9.062089936919246,1.053730807907332,0.7091385219686062,1.3983230938460578,7.431784218316959e-08,1.1661215808819986e-08,HOXC6,1.053730807907332,1.1661215808819986e-08,0
SEC23IP,6.04234577891868,6.228877430433335,8.738791585285556,0.7323434884875972,0.4928428011221019,0.9718441758530926,7.437266781659294e-08,1.1674194136298756e-08,SEC23IP,0.7323434884875972,1.1674194136298756e-08,0
ATG16L1,6.040388117600945,5.497814569087793,8.774937485647497,0.7082165515274532,0.4765311114713375,0.9399019915835689,7.506079228270317e-08,1.178846218106988e-08,ATG16L1,0.7082165515274532,1.178846218106988e-08,0
CMPK1,-6.040344160524105,7.36254802094275,8.698251894740975,-0.5335153330671751,-0.7080504155582362,-0.35898025057611405,7.506079228270317e-08,1.1791040500960022e-08,CMPK1,-0.5335153330671751,1.1791040500960022e-08,0
PWWP2A,6.0401405199709215,4.37334149550207,8.893000179118328,0.5491892801391245,0.3695205396100501,0.7288580206681989,7.510874610003405e-08,1.1802992341777428e-08,PWWP2A,0.5491892801391245,1.1802992341777428e-08,0
C20orf12,6.039672869138453,2.580065581043519,9.159818553186183,0.9558639459166756,0.6431262884230979,1.2686016034102532,7.525551643025904e-08,1.1830484197308475e-08,C20orf12,0.9558639459166756,1.1830484197308475e-08,0
ARSD,6.039541365935168,7.034415036177719,8.706305104254753,0.9728632960104591,0.65455689453212,1.2911696974887983,7.52765921710153e-08,1.1838226208926512e-08,ARSD,0.9728632960104591,1.1838226208926512e-08,0
CARM1,-6.039197198590566,5.865265903190673,8.728063497815931,-0.5180931040518004,-0.6876151226489715,-0.34857108545462934,7.5377385227839e-08,1.185851197853983e-08,CARM1,-0.5180931040518004,1.185851197853983e-08,0
ZNF324B,6.038611428902312,2.7375242961586275,9.138223417850242,0.6622619180462639,0.44554629925845435,0.8789775368340734,7.556908547328491e-08,1.1893116646528043e-08,ZNF324B,0.6622619180462639,1.1893116646528043e-08,0
KIAA1841,-6.0384993321937115,3.7388662195944646,8.956601015912852,-0.7107805106914569,-0.9433774538279389,-0.4781835675549748,7.558297930306606e-08,1.1899750109725525e-08,KIAA1841,-0.7107805106914569,1.1899750109725525e-08,0
KDM6A,6.03782554305941,5.472595045043117,8.76808968736173,0.8207608663413666,0.5521438040710317,1.0893779286117016,7.58083914596559e-08,1.1939699002029704e-08,KDM6A,0.8207608663413666,1.1939699002029704e-08,0
PPP3R1,-6.036958848500358,6.468313804149535,8.692908254742232,-0.4465396431704569,-0.5927032730234413,-0.30037601331747255,7.610745563624199e-08,1.1991278825313645e-08,PPP3R1,-0.4465396431704569,1.1991278825313645e-08,0
C2orf15,6.03673290802604,2.4717928405921508,9.153626272253073,0.9253670577259552,0.6224598636083107,1.2282742518435996,7.616458593460548e-08,1.2004761176608112e-08,C2orf15,0.9253670577259552,1.2004761176608112e-08,0
AMPH,6.035971579649274,2.2501582848554906,9.170594794463499,2.0420159815147265,1.3735035853652118,2.7105283776642413,7.642498660766832e-08,1.2050300883011772e-08,AMPH,2.0420159815147265,1.2050300883011772e-08,0
PHF21B,6.034446766730596,-2.61278110238238,9.47174941856267,2.9861081348649137,2.00827312056231,3.9639431491675174,7.697795913986732e-08,1.2142019677236235e-08,PHF21B,2.9861081348649137,1.2142019677236235e-08,0
CD58,-6.034340064999953,3.3030406573044315,9.029995820242064,-0.7600917590252099,-1.0089968370890527,-0.5111866809613669,7.699009451738006e-08,1.2148463463882647e-08,CD58,-0.7600917590252099,1.2148463463882647e-08,0
C22orf23,-6.033951899287039,0.7239446585726012,9.315781999280226,-1.0984167010640977,-1.458135221188184,-0.7386981809400115,7.711008253325084e-08,1.2171933366871329e-08,C22orf23,-1.0984167010640977,1.2171933366871329e-08,0
RAB14,6.031215096801103,7.31263786947522,8.655981633091855,0.5112297761617981,0.3437320800123056,0.6787274723112906,7.813729834475541e-08,1.2338677928888835e-08,RAB14,0.5112297761617981,1.2338677928888835e-08,0
DEPDC6,6.031113241812788,4.884939104857329,8.810611928035723,1.3194319439235116,0.8871301620754399,1.7517337257715833,7.814775385780039e-08,1.2344926699311292e-08,DEPDC6,1.3194319439235116,1.2344926699311292e-08,0
ELAVL1,-6.028099452144077,6.789885366624748,8.641835967718125,-0.42737588085564937,-0.56747232567115,-0.2872794360401488,7.929760951007326e-08,1.2531233696773359e-08,ELAVL1,-0.42737588085564937,1.2531233696773359e-08,0
GINS1,-6.025865935332707,4.029506882256425,8.846798920166714,-1.1350366585558636,-1.5072465732177336,-0.7628267438939935,8.015273510928436e-08,1.2671083087524096e-08,GINS1,-1.1350366585558636,1.2671083087524096e-08,0
PEX11G,6.025485242207252,1.9305097299108038,9.191412095983424,1.21684227477353,0.8177808245615463,1.6159037249855135,8.027460578382303e-08,1.2695072091952481e-08,PEX11G,1.21684227477353,1.2695072091952481e-08,0
C14orf182,-6.025054097572952,-1.4941838175400377,9.393306945109325,-1.64588542659716,-2.1856895073909657,-1.1060813458033545,8.041682123697102e-08,1.2722294069907339e-08,C14orf182,-1.64588542659716,1.2722294069907339e-08,0
DDX11,-6.024889072000276,4.4450273131525275,8.786189756686467,-0.9658570869055563,-1.2826396947995553,-0.6490744790115573,8.043164388329487e-08,1.273272874693514e-08,DDX11,-0.9658570869055563,1.273272874693514e-08,0
SNAI1,-6.024867343277799,2.3447696919196703,9.092924744567771,-1.178097792799555,-1.5644926768545833,-0.7917029087445269,8.043164388329487e-08,1.2734103294107576e-08,SNAI1,-1.178097792799555,1.2734103294107576e-08,0
SNX2,6.0239529294981615,6.221232956174194,8.644733114985423,0.5453127966462823,0.36643285940770975,0.7241927338848548,8.076782966412794e-08,1.2792080805779397e-08,SNX2,0.5453127966462823,1.2792080805779397e-08,0
PRR4,-6.023393363196742,0.8561919499789515,9.25722796629682,-1.441501421197842,-1.9144036524218353,-0.968599189973849,8.096256959124289e-08,1.2827687233583404e-08,PRR4,-1.441501421197842,1.2827687233583404e-08,0
HTR7P1,6.023021812674332,2.9604508761045016,9.037854263075271,1.4783189528875216,0.9933083608933825,1.9633295448816606,8.108202138919598e-08,1.2851383516061303e-08,HTR7P1,1.4783189528875216,1.2851383516061303e-08,0
TULP1,-6.019400205516424,-4.238621029863817,9.426174527796517,-1.9597623140464027,-2.603112895054947,-1.3164117330378582,8.252292209520337e-08,1.3084619347330299e-08,TULP1,-1.9597623140464027,1.3084619347330299e-08,0
TBC1D4,-6.01845559385769,5.392216239470336,8.66317926552828,-0.9531376104621501,-1.2660826419114166,-0.6401925790128835,8.288012899633136e-08,1.3146133304354257e-08,TBC1D4,-0.9531376104621501,1.3146133304354257e-08,0
PLEKHB1,-6.015432104556421,4.104581451675531,8.788477424213895,-2.037516252163279,-2.7068331145487923,-1.3681993897777653,8.41023128817927e-08,1.3344939568288223e-08,PLEKHB1,-2.037516252163279,1.3344939568288223e-08,0
ZMYND8,6.014215364590991,6.115889163606937,8.609981422272462,0.8713518199701014,0.5850579289350744,1.1576457110051284,8.4580391040591e-08,1.3425774844238072e-08,ZMYND8,0.8713518199701014,1.3425774844238072e-08,0
PRKCD,6.013622817634705,6.562846759603429,8.585627327163952,0.7398159826111836,0.4967159379983618,0.9829160272240055,8.479805842020014e-08,1.346531503654293e-08,PRKCD,0.7398159826111836,1.346531503654293e-08,0
ZSCAN22,6.012923477041305,2.789342047861884,9.00526146580431,0.6024381098161982,0.4044567628546163,0.80041945677778,8.506135121939524e-08,1.3512128510464619e-08,ZSCAN22,0.6024381098161982,1.3512128510464619e-08,0
GRIK4,6.0127851458618995,-0.8946037466963958,9.312512540575694,2.5741608827787554,1.72818590985669,3.4201358557008206,8.50808981904299e-08,1.3521407223405034e-08,GRIK4,2.5741608827787554,1.3521407223405034e-08,0
LIMK1,-6.012727959873203,5.782327497712182,8.60633866959164,-0.6866769504023971,-0.9123493407162926,-0.4610045600885016,8.50808981904299e-08,1.3525244861478003e-08,LIMK1,-0.6866769504023971,1.3525244861478003e-08,0
CYTH2,6.012104817971943,6.341468177915941,8.581845821367715,0.6311861058265826,0.42372895892901996,0.8386432527241453,8.53128164284773e-08,1.3567132011894696e-08,CYTH2,0.6311861058265826,1.3567132011894696e-08,0
PSPH,-6.0108141459569655,3.9017568484725618,8.809607839021897,-1.0646565617052044,-1.4146611595855854,-0.7146519638248234,8.582916323877962e-08,1.365429531079956e-08,PSPH,-1.0646565617052044,1.365429531079956e-08,0
GPR98,6.0106484340622295,2.3759237059931304,9.020645599127965,3.533780230346766,2.3720220894368205,4.695538371256712,8.586800264994743e-08,1.3665526102730352e-08,GPR98,3.533780230346766,1.3665526102730352e-08,0
DCAF4,-6.009929766046611,4.111676799217542,8.777978081801344,-0.7277702973342279,-0.967059137236122,-0.48848145743233384,8.614286485270155e-08,1.3714337370795458e-08,DCAF4,-0.7277702973342279,1.3714337370795458e-08,0
